timestamp,power,instant_power,cadence
2025-06-13T16:01:38.568644,0.0,0.0,0.0
2025-06-13T16:01:39.078200,0.0,0.0,0.0
2025-06-13T16:01:39.816809,0.0,0.0,0.0
2025-06-13T16:01:40.076730,0.0,0.0,0.0
2025-06-13T16:01:40.326452,0.0,0.0,0.0
2025-06-13T16:01:41.315126,0.0,0.0,0.0
2025-06-13T16:01:42.319295,0.0,0.0,0.0
2025-06-13T16:01:42.568887,0.0,0.0,0.0
2025-06-13T16:01:43.567389,0.0,0.0,0.0
2025-06-13T16:01:43.817208,0.0,0.0,0.0
2025-06-13T16:01:44.317055,0.0,0.0,0.0
2025-06-13T16:01:46.064717,0.0,0.0,0.0
2025-06-13T16:01:46.315754,0.0,0.0,0.0
2025-06-13T16:01:47.312923,0.0,0.0,0.0
2025-06-13T16:01:48.313009,0.0,0.0,0.0
2025-06-13T16:01:49.060791,0.0,0.0,0.0
2025-06-13T16:01:49.560727,0.0,0.0,0.0
2025-06-13T16:01:55.495355,0.0,0.0,0.0
2025-06-13T16:01:56.236963,0.0,0.0,0.0
2025-06-13T16:01:56.988826,0.0,0.0,0.0
2025-06-13T16:01:58.724804,0.0,0.0,0.0
2025-06-13T16:01:58.984834,0.0,0.0,0.0
2025-06-13T16:02:00.482900,0.0,0.0,0.0
2025-06-13T16:02:05.200618,0.0,0.0,0.0
2025-06-13T16:02:05.728065,0.0,0.0,0.0
2025-06-13T16:02:05.976736,0.0,0.0,0.0
2025-06-13T16:02:06.225020,0.0,0.0,0.0
2025-06-13T16:02:06.474752,0.0,0.0,0.0
2025-06-13T16:02:07.473717,0.0,0.0,0.0
2025-06-13T16:02:07.723588,0.0,0.0,0.0
2025-06-13T16:02:07.972869,0.0,0.0,0.0
2025-06-13T16:02:08.222652,0.0,0.0,0.0
2025-06-13T16:02:08.721926,0.0,0.0,0.0
2025-06-13T16:02:12.214722,0.0,0.0,0.0
2025-06-13T16:02:12.719110,0.0,0.0,0.0
2025-06-13T16:02:12.966868,0.0,0.0,0.0
2025-06-13T16:02:13.216429,0.0,0.0,0.0
2025-06-13T16:02:13.466143,0.0,0.0,0.0
2025-06-13T16:02:14.964530,0.0,0.0,0.0
2025-06-13T16:02:15.214973,0.0,0.0,0.0
2025-06-13T16:02:15.465157,0.0,0.0,0.0
2025-06-13T16:02:15.716700,0.0,0.0,0.0
2025-06-13T16:02:16.962048,0.0,0.0,0.0
2025-06-13T16:02:17.467834,0.0,0.0,0.0
