timestamp,heartrate
2025-09-13T08:26:18.665431,107.0
2025-09-13T08:26:23.590889,102.0
2025-09-13T08:26:24.115326,102.0
2025-09-13T08:26:24.606420,102.0
2025-09-13T08:26:25.102195,102.0
2025-09-13T08:26:25.595187,102.0
2025-09-13T08:26:25.834257,102.0
2025-09-13T08:26:26.091896,102.0
2025-09-13T08:26:26.336352,102.0
2025-09-13T08:26:26.816442,102.0
2025-09-13T08:26:27.314019,102.0
2025-09-13T08:26:27.810692,105.0
2025-09-13T08:26:28.291717,105.0
2025-09-13T08:26:28.799190,108.0
2025-09-13T08:26:29.038074,108.0
2025-09-13T08:26:29.287999,108.0
2025-09-13T08:26:29.539865,108.0
2025-09-13T08:26:30.033808,109.0
2025-09-13T08:26:30.507813,109.0
2025-09-13T08:26:31.015109,109.0
2025-09-13T08:26:31.507915,110.0
2025-09-13T08:26:31.969388,110.0
2025-09-13T08:26:32.217306,111.0
2025-09-13T08:26:32.472265,111.0
2025-09-13T08:26:32.738852,111.0
2025-09-13T08:26:33.225715,111.0
2025-09-13T08:26:33.711329,110.0
2025-09-13T08:26:34.213506,110.0
2025-09-13T08:26:35.204886,109.0
2025-09-13T08:26:35.441384,109.0
2025-09-13T08:26:35.682440,108.0
2025-09-13T08:26:35.933893,108.0
2025-09-13T08:26:36.419246,108.0
2025-09-13T08:26:36.926191,108.0
2025-09-13T08:26:37.413059,108.0
2025-09-13T08:26:37.908455,109.0
2025-09-13T08:26:38.640911,109.0
2025-09-13T08:26:38.894823,111.0
2025-09-13T08:26:39.142842,111.0
2025-09-13T08:26:39.627487,111.0
2025-09-13T08:26:40.122963,111.0
2025-09-13T08:26:40.589150,111.0
2025-09-13T08:26:41.111107,110.0
2025-09-13T08:26:41.595051,110.0
2025-09-13T08:26:41.848506,110.0
2025-09-13T08:26:42.091161,110.0
2025-09-13T08:26:42.336905,110.0
2025-09-13T08:26:42.580403,110.0
2025-09-13T08:26:42.833999,110.0
2025-09-13T08:26:43.319520,109.0
2025-09-13T08:26:43.816978,109.0
2025-09-13T08:26:44.300544,109.0
2025-09-13T08:26:44.797890,107.0
2025-09-13T08:26:45.300433,107.0
2025-09-13T08:26:45.538452,107.0
2025-09-13T08:26:45.796847,104.0
2025-09-13T08:26:46.035037,104.0
2025-09-13T08:26:46.524566,104.0
2025-09-13T08:26:47.013997,103.0
2025-09-13T08:26:47.506897,103.0
2025-09-13T08:26:48.002664,103.0
2025-09-13T08:26:48.487109,103.0
2025-09-13T08:26:48.755609,103.0
2025-09-13T08:26:48.991633,103.0
2025-09-13T08:26:49.233082,104.0
2025-09-13T08:26:49.722572,104.0
2025-09-13T08:26:50.198417,106.0
2025-09-13T08:26:50.699937,106.0
2025-09-13T08:26:51.189341,107.0
2025-09-13T08:26:51.713551,107.0
2025-09-13T08:26:51.973727,107.0
2025-09-13T08:26:52.194420,108.0
2025-09-13T08:26:52.432919,108.0
2025-09-13T08:26:52.929002,108.0
2025-09-13T08:26:53.423251,111.0
2025-09-13T08:26:53.922247,111.0
2025-09-13T08:26:54.402270,113.0
2025-09-13T08:26:54.894874,113.0
2025-09-13T08:26:55.148350,113.0
2025-09-13T08:26:55.395604,113.0
2025-09-13T08:26:55.615948,113.0
2025-09-13T08:26:56.137071,113.0
2025-09-13T08:26:56.622373,113.0
2025-09-13T08:26:57.112069,113.0
2025-09-13T08:26:57.614203,113.0
2025-09-13T08:26:58.104868,112.0
2025-09-13T08:26:58.347852,112.0
2025-09-13T08:26:58.589813,112.0
2025-09-13T08:26:58.825044,112.0
2025-09-13T08:26:59.334112,110.0
2025-09-13T08:26:59.818725,110.0
2025-09-13T08:27:00.323153,108.0
2025-09-13T08:27:00.807337,108.0
2025-09-13T08:27:01.298137,107.0
2025-09-13T08:27:01.550181,107.0
2025-09-13T08:27:01.793077,107.0
2025-09-13T08:27:02.042261,107.0
2025-09-13T08:27:02.534435,106.0
2025-09-13T08:27:03.029335,106.0
2025-09-13T08:27:03.525095,106.0
2025-09-13T08:27:04.008650,106.0
2025-09-13T08:27:04.504549,105.0
2025-09-13T08:27:04.757168,105.0
2025-09-13T08:27:04.996713,105.0
2025-09-13T08:27:05.253099,105.0
2025-09-13T08:27:05.741425,108.0
2025-09-13T08:27:06.233301,108.0
2025-09-13T08:27:06.723395,109.0
2025-09-13T08:27:07.214685,109.0
2025-09-13T08:27:07.694286,111.0
2025-09-13T08:27:07.930918,111.0
2025-09-13T08:27:08.180936,111.0
2025-09-13T08:27:08.418334,111.0
2025-09-13T08:27:08.922382,112.0
2025-09-13T08:27:09.422550,112.0
2025-09-13T08:27:10.411297,114.0
2025-09-13T08:27:10.915810,114.0
2025-09-13T08:27:11.149249,116.0
2025-09-13T08:27:11.653571,116.0
2025-09-13T08:27:12.138866,117.0
2025-09-13T08:27:12.639160,117.0
2025-09-13T08:27:13.127870,117.0
2025-09-13T08:27:13.610999,119.0
2025-09-13T08:27:14.111379,119.0
2025-09-13T08:27:14.359958,119.0
2025-09-13T08:27:14.603370,119.0
2025-09-13T08:27:14.844482,119.0
2025-09-13T08:27:15.337085,120.0
2025-09-13T08:27:15.835158,120.0
2025-09-13T08:27:16.326043,120.0
2025-09-13T08:27:16.822686,121.0
2025-09-13T08:27:17.305324,121.0
2025-09-13T08:27:17.559925,121.0
2025-09-13T08:27:17.801058,121.0
2025-09-13T08:27:18.051790,123.0
2025-09-13T08:27:18.549303,123.0
2025-09-13T08:27:19.040263,123.0
2025-09-13T08:27:19.528518,125.0
2025-09-13T08:27:20.014323,125.0
2025-09-13T08:27:20.508928,125.0
2025-09-13T08:27:20.759541,128.0
2025-09-13T08:27:20.984627,128.0
2025-09-13T08:27:21.254135,128.0
2025-09-13T08:27:21.748713,128.0
2025-09-13T08:27:22.230881,130.0
2025-09-13T08:27:22.731677,130.0
2025-09-13T08:27:23.219274,130.0
2025-09-13T08:27:23.713744,133.0
2025-09-13T08:27:23.958321,133.0
2025-09-13T08:27:24.213093,133.0
2025-09-13T08:27:24.452772,133.0
2025-09-13T08:27:24.947081,135.0
2025-09-13T08:27:25.434278,135.0
2025-09-13T08:27:27.175119,137.0
2025-09-13T08:27:27.415178,139.0
2025-09-13T08:27:27.644410,139.0
2025-09-13T08:27:28.149020,139.0
2025-09-13T08:27:28.644885,141.0
2025-09-13T08:27:29.129719,141.0
2025-09-13T08:27:29.626113,142.0
2025-09-13T08:27:30.118252,142.0
2025-09-13T08:27:30.359192,142.0
2025-09-13T08:27:30.623460,142.0
2025-09-13T08:27:30.859859,143.0
2025-09-13T08:27:31.100205,143.0
2025-09-13T08:27:31.342841,143.0
2025-09-13T08:27:31.841206,143.0
2025-09-13T08:27:32.338150,144.0
2025-09-13T08:27:32.803297,144.0
2025-09-13T08:27:33.306013,145.0
2025-09-13T08:27:33.538668,145.0
2025-09-13T08:27:33.810477,145.0
2025-09-13T08:27:34.053775,145.0
2025-09-13T08:27:34.299389,145.0
2025-09-13T08:27:34.549187,146.0
2025-09-13T08:27:35.040299,146.0
2025-09-13T08:27:35.529742,146.0
2025-09-13T08:27:36.023411,147.0
2025-09-13T08:27:36.517938,147.0
2025-09-13T08:27:37.008971,148.0
2025-09-13T08:27:37.258359,148.0
2025-09-13T08:27:37.507665,148.0
2025-09-13T08:27:37.755692,148.0
2025-09-13T08:27:38.238966,149.0
2025-09-13T08:27:38.731041,149.0
2025-09-13T08:27:39.227229,149.0
