timestamp,power,instant_power,cadence
2025-06-13T14:05:43.959003,0.0,0.0,0.0
2025-06-13T14:05:44.967968,0.0,0.0,0.0
2025-06-13T14:05:45.971388,0.0,0.0,0.0
2025-06-13T14:05:46.226128,0.0,0.0,0.0
2025-06-13T14:05:46.476258,0.0,0.0,0.0
2025-06-13T14:05:47.230204,0.0,0.0,0.0
2025-06-13T14:05:48.228871,0.0,0.0,0.0
2025-06-13T14:05:48.734187,0.0,0.0,0.0
2025-06-13T14:05:48.984854,0.0,0.0,0.0
2025-06-13T14:05:49.228184,0.0,0.0,0.0
2025-06-13T14:05:50.720924,0.0,0.0,0.0
2025-06-13T14:05:51.220220,0.0,0.0,0.0
2025-06-13T14:05:51.479991,0.0,0.0,0.0
2025-06-13T14:05:51.724747,0.0,0.0,0.0
2025-06-13T14:05:52.973725,0.0,0.0,0.0
2025-06-13T14:05:53.722916,0.0,0.0,0.0
2025-06-13T14:05:53.972197,0.0,0.0,0.0
2025-06-13T14:05:54.223481,0.0,0.0,0.0
2025-06-13T14:05:55.220454,0.0,0.0,0.0
2025-06-13T14:05:56.219244,0.0,0.0,0.0
2025-06-13T14:05:56.468865,0.0,0.0,0.0
2025-06-13T14:05:57.718960,0.0,0.0,0.0
2025-06-13T14:05:58.716384,0.0,0.0,0.0
2025-06-13T14:05:58.966140,0.0,0.0,0.0
2025-06-13T14:05:59.964716,0.0,0.0,0.0
2025-06-13T14:06:00.214431,0.0,0.0,0.0
2025-06-13T14:06:01.215216,0.0,0.0,0.0
2025-06-13T14:06:02.962719,0.0,0.0,0.0
2025-06-13T14:06:03.461705,10.0,51.0,69.0
2025-06-13T14:06:05.208267,25.0,74.0,111.0
2025-06-13T14:06:06.956323,25.0,74.0,111.0
2025-06-13T14:06:07.205938,47.0,109.0,139.0
2025-06-13T14:06:07.705369,69.0,109.0,139.0
2025-06-13T14:06:08.205503,69.0,109.0,139.0
2025-06-13T14:06:09.453321,69.0,109.0,139.0
2025-06-13T14:06:10.204883,69.0,0.0,0.0
2025-06-13T14:06:11.950339,69.0,0.0,0.0
2025-06-13T14:06:12.199989,69.0,0.0,0.0
2025-06-13T14:06:12.449613,58.0,0.0,0.0
2025-06-13T14:06:13.948008,44.0,0.0,0.0
2025-06-13T14:06:14.447254,44.0,0.0,0.0
2025-06-13T14:06:14.697005,44.0,0.0,0.0
2025-06-13T14:06:14.947982,22.0,0.0,0.0
2025-06-13T14:06:16.447052,0.0,0.0,0.0
2025-06-13T14:06:16.944310,0.0,0.0,0.0
2025-06-13T14:06:17.197166,0.0,0.0,0.0
2025-06-13T14:06:17.443590,0.0,0.0,0.0
2025-06-13T14:06:18.692344,0.0,0.0,0.0
2025-06-13T14:06:19.446216,0.0,0.0,0.0
2025-06-13T14:06:19.690919,0.0,0.0,0.0
2025-06-13T14:06:19.940741,0.0,0.0,0.0
2025-06-13T14:06:20.939796,0.0,0.0,0.0
2025-06-13T14:06:21.939136,0.0,0.0,0.0
2025-06-13T14:06:22.189952,0.0,0.0,0.0
2025-06-13T14:06:23.436430,0.0,0.0,0.0
2025-06-13T14:06:24.435469,0.0,0.0,0.0
2025-06-13T14:06:25.684465,0.0,0.0,0.0
2025-06-13T14:06:25.934508,0.0,0.0,0.0
2025-06-13T14:06:26.932315,0.0,0.0,0.0
2025-06-13T14:06:27.931228,0.0,0.0,0.0
2025-06-13T14:06:28.180647,0.0,0.0,0.0
2025-06-13T14:06:28.433174,0.0,0.0,0.0
2025-06-13T14:06:30.428620,0.0,0.0,0.0
2025-06-13T14:06:31.178347,0.0,0.0,0.0
2025-06-13T14:06:31.428060,0.0,0.0,0.0
2025-06-13T14:06:31.676559,0.0,0.0,0.0
2025-06-13T14:06:32.676033,0.0,0.0,0.0
