timestamp,power,instant_power,cadence
2025-05-24T15:03:20.824352,0.0,0.0,0.0
2025-05-24T15:03:22.601523,0.0,0.0,0.0
2025-05-24T15:03:25.101053,0.0,0.0,0.0
2025-05-24T15:03:25.600324,0.0,0.0,0.0
2025-05-24T15:03:26.843289,0.0,0.0,0.0
2025-05-24T15:03:27.592156,0.0,0.0,0.0
2025-05-24T15:03:30.338601,0.0,0.0,0.0
2025-05-24T15:03:30.588217,0.0,0.0,0.0
2025-05-24T15:03:31.588573,0.0,0.0,0.0
2025-05-24T15:03:31.837893,0.0,0.0,0.0
2025-05-24T15:03:32.341964,0.0,0.0,0.0
2025-05-24T15:03:34.084137,0.0,0.0,0.0
2025-05-24T15:03:37.331074,0.0,0.0,0.0
2025-05-24T15:03:39.577776,0.0,0.0,0.0
2025-05-24T15:03:40.832581,0.0,0.0,0.0
2025-05-24T15:03:47.568674,0.0,0.0,0.0
2025-05-24T15:03:48.067413,0.0,0.0,0.0
2025-05-24T15:03:56.816567,0.0,0.0,0.0
2025-05-24T15:03:57.309417,0.0,0.0,0.0
2025-05-24T15:03:57.556370,0.0,0.0,0.0
2025-05-24T15:03:57.805474,0.0,0.0,0.0
2025-05-24T15:03:59.804218,0.0,0.0,0.0
2025-05-24T15:04:00.303455,0.0,0.0,0.0
2025-05-24T15:04:02.050528,0.0,0.0,0.0
2025-05-24T15:04:02.549585,0.0,0.0,0.0
2025-05-24T15:04:02.800016,0.0,0.0,0.0
2025-05-24T15:04:04.797000,0.0,0.0,0.0
2025-05-24T15:04:05.547168,0.0,0.0,0.0
2025-05-24T15:04:06.545945,0.0,0.0,0.0
2025-05-24T15:04:07.045488,0.0,0.0,0.0
2025-05-24T15:04:07.295812,0.0,0.0,0.0
2025-05-24T15:04:09.541530,0.0,0.0,0.0
2025-05-24T15:04:12.038184,0.0,0.0,0.0
2025-05-24T15:04:13.788330,0.0,0.0,0.0
2025-05-24T15:04:14.536224,0.0,0.0,0.0
2025-05-24T15:04:14.786842,0.0,0.0,0.0
2025-05-24T15:04:16.285086,0.0,0.0,0.0
2025-05-24T15:04:17.032850,0.0,0.0,0.0
2025-05-24T15:04:40.194115,0.0,0.0,0.0
2025-05-24T15:04:40.947120,0.0,0.0,0.0
2025-05-24T15:04:43.189737,0.0,0.0,0.0
2025-05-24T15:04:44.189674,0.0,0.0,0.0
2025-05-24T15:04:45.685635,0.0,0.0,0.0
2025-05-24T15:04:48.432307,0.0,0.0,0.0
2025-05-24T15:04:50.180225,0.0,0.0,0.0
2025-05-24T15:04:52.179973,0.0,0.0,0.0
2025-05-24T15:04:52.929176,0.0,0.0,0.0
2025-05-24T15:04:55.424904,0.0,0.0,0.0
2025-05-24T15:04:57.672980,0.0,0.0,0.0
2025-05-24T15:04:59.420405,0.0,0.0,0.0
2025-05-24T15:04:59.669017,0.0,0.0,0.0
2025-05-24T15:05:01.666569,0.0,0.0,0.0
2025-05-24T15:05:04.664040,0.0,0.0,0.0
2025-05-24T15:05:05.162506,0.0,0.0,0.0
2025-05-24T15:05:06.160900,0.0,0.0,0.0
2025-05-24T15:05:06.661940,0.0,0.0,0.0
2025-05-24T15:05:06.910043,0.0,0.0,0.0
2025-05-24T15:05:07.159872,0.0,0.0,0.0
2025-05-24T15:05:09.158564,0.0,0.0,0.0
2025-05-24T15:05:09.656956,0.0,0.0,0.0
2025-05-24T15:05:36.121609,0.0,0.0,0.0
2025-05-24T15:05:36.630265,0.0,0.0,0.0
2025-05-24T15:05:37.125151,0.0,0.0,0.0
2025-05-24T15:05:38.872826,0.0,0.0,0.0
2025-05-24T15:05:39.622632,0.0,0.0,0.0
2025-05-24T15:05:39.871234,0.0,0.0,0.0
2025-05-24T15:05:43.616231,0.0,0.0,0.0
2025-05-24T15:05:44.615596,0.0,0.0,0.0
2025-05-24T15:05:50.114562,0.0,0.0,0.0
2025-05-24T15:05:50.860440,0.0,0.0,0.0
2025-05-24T15:05:51.106633,0.0,0.0,0.0
2025-05-24T15:05:52.855051,0.0,0.0,0.0
2025-05-24T15:05:53.361705,0.0,0.0,0.0
2025-05-24T15:05:53.604413,0.0,0.0,0.0
2025-05-24T15:05:55.602190,0.0,0.0,0.0
2025-05-24T15:05:56.100824,0.0,0.0,0.0
2025-05-24T15:05:57.599978,0.0,0.0,0.0
2025-05-24T15:05:58.349606,0.0,0.0,0.0
2025-05-24T15:05:58.597739,0.0,0.0,0.0
2025-05-24T15:05:59.849031,0.0,0.0,0.0
2025-05-24T15:06:00.347739,0.0,0.0,0.0
2025-05-24T15:06:00.847272,0.0,0.0,0.0
2025-05-24T15:06:02.351973,0.0,0.0,0.0
2025-05-24T15:06:03.093076,0.0,0.0,0.0
2025-05-24T15:06:03.343181,0.0,0.0,0.0
2025-05-24T15:06:06.840985,0.0,0.0,0.0
2025-05-24T15:06:09.335714,0.0,0.0,0.0
2025-05-24T15:06:10.331276,0.0,0.0,0.0
2025-05-24T15:06:11.583145,0.0,0.0,0.0
2025-05-24T15:06:11.833872,0.0,0.0,0.0
2025-05-24T15:06:13.830340,0.0,0.0,0.0
2025-05-24T15:06:14.079623,0.0,0.0,0.0
2025-05-24T15:06:14.578367,0.0,0.0,0.0
2025-05-24T15:06:16.327301,0.0,0.0,0.0
2025-05-24T15:06:16.822353,0.0,0.0,0.0
2025-05-24T15:06:19.322627,0.0,0.0,0.0
2025-05-24T15:06:21.321335,0.0,0.0,0.0
2025-05-24T15:06:21.569992,0.0,0.0,0.0
2025-05-24T15:06:21.819766,0.0,0.0,0.0
2025-05-24T15:06:23.317873,0.0,0.0,0.0
2025-05-24T15:06:23.820283,0.0,0.0,0.0
2025-05-24T15:06:24.067347,0.0,0.0,0.0
2025-05-24T15:06:24.570160,0.0,0.0,0.0
2025-05-24T15:06:25.566067,0.0,0.0,0.0
2025-05-24T15:06:26.068604,0.0,0.0,0.0
2025-05-24T15:06:26.316017,0.0,0.0,0.0
2025-05-24T15:06:26.573108,0.0,0.0,0.0
2025-05-24T15:06:28.806868,0.0,0.0,0.0
2025-05-24T15:06:30.564431,0.0,0.0,0.0
2025-05-24T15:06:31.059885,0.0,0.0,0.0
2025-05-24T15:06:32.556649,0.0,0.0,0.0
2025-05-24T15:06:33.307313,0.0,0.0,0.0
2025-05-24T15:06:33.805266,0.0,0.0,0.0
2025-05-24T15:06:34.804148,0.0,0.0,0.0
2025-05-24T15:06:35.304949,0.0,0.0,0.0
2025-05-24T15:06:41.551931,0.0,0.0,0.0
2025-05-24T15:06:44.542110,0.0,0.0,0.0
2025-05-24T15:06:46.791410,0.0,0.0,0.0
2025-05-24T15:06:47.540426,0.0,0.0,0.0
2025-05-24T15:06:49.036662,0.0,0.0,0.0
2025-05-24T15:06:51.287014,0.0,0.0,0.0
2025-05-24T15:06:51.534774,0.0,0.0,0.0
2025-05-24T15:06:51.788426,0.0,0.0,0.0
2025-05-24T15:06:52.533223,0.0,0.0,0.0
2025-05-24T15:06:53.532527,0.0,0.0,0.0
2025-05-24T15:06:54.281913,0.0,0.0,0.0
2025-05-24T15:07:07.267534,0.0,0.0,0.0
2025-05-24T15:07:07.764683,0.0,0.0,0.0
2025-05-24T15:07:08.020417,0.0,0.0,0.0
2025-05-24T15:07:08.264458,0.0,0.0,0.0
2025-05-24T15:07:10.756193,0.0,0.0,0.0
2025-05-24T15:07:12.261353,0.0,0.0,0.0
2025-05-24T15:07:12.759507,0.0,0.0,0.0
2025-05-24T15:07:13.257901,0.0,0.0,0.0
2025-05-24T15:07:13.507999,0.0,0.0,0.0
2025-05-24T15:07:15.005863,0.0,0.0,0.0
2025-05-24T15:07:15.506556,0.0,0.0,0.0
2025-05-24T15:07:17.005399,0.0,0.0,0.0
2025-05-24T15:07:17.252920,0.0,0.0,0.0
2025-05-24T15:07:19.250331,0.0,0.0,0.0
2025-05-24T15:07:20.250248,0.0,0.0,0.0
2025-05-24T15:07:21.498736,0.0,0.0,0.0
2025-05-24T15:07:22.255922,0.0,0.0,0.0
2025-05-24T15:07:22.746766,0.0,0.0,0.0
2025-05-24T15:07:24.244879,0.0,0.0,0.0
2025-05-24T15:07:24.744330,0.0,0.0,0.0
2025-05-24T15:07:24.995688,0.0,0.0,0.0
2025-05-24T15:07:26.242159,0.0,0.0,0.0
2025-05-24T15:07:26.491627,0.0,0.0,0.0
2025-05-24T15:07:27.241724,0.0,0.0,0.0
2025-05-24T15:07:28.489866,0.0,0.0,0.0
2025-05-24T15:07:29.238999,0.0,0.0,0.0
2025-05-24T15:07:29.743493,0.0,0.0,0.0
2025-05-24T15:07:31.237185,0.0,0.0,0.0
2025-05-24T15:07:31.487300,0.0,0.0,0.0
2025-05-24T15:07:33.484230,0.0,0.0,0.0
2025-05-24T15:07:33.733659,0.0,0.0,0.0
2025-05-24T15:07:33.984428,0.0,0.0,0.0
2025-05-24T15:07:35.482826,0.0,0.0,0.0
2025-05-24T15:07:49.215054,0.0,0.0,0.0
2025-05-24T15:07:50.462811,0.0,0.0,0.0
2025-05-24T15:07:50.712411,0.0,0.0,0.0
2025-05-24T15:07:52.217407,0.0,0.0,0.0
2025-05-24T15:07:54.217428,0.0,0.0,0.0
2025-05-24T15:07:54.465462,0.0,0.0,0.0
2025-05-24T15:07:55.213986,0.0,0.0,0.0
2025-05-24T15:07:57.205053,0.0,0.0,0.0
2025-05-24T15:07:57.704735,0.0,0.0,0.0
2025-05-24T15:07:59.701660,0.0,0.0,0.0
2025-05-24T15:08:01.444589,0.0,0.0,0.0
2025-05-24T15:08:02.199181,0.0,0.0,0.0
2025-05-24T15:08:03.446918,0.0,0.0,0.0
2025-05-24T15:08:47.396533,0.0,0.0,0.0
2025-05-24T15:08:47.900613,0.0,0.0,0.0
2025-05-24T15:08:50.889684,0.0,0.0,0.0
2025-05-24T15:08:53.137137,0.0,0.0,0.0
2025-05-24T15:08:54.892084,0.0,0.0,0.0
2025-05-24T15:09:08.619576,0.0,0.0,0.0
2025-05-24T15:09:08.868431,0.0,0.0,0.0
2025-05-24T15:09:09.619457,0.0,0.0,0.0
2025-05-24T15:09:11.117168,0.0,0.0,0.0
2025-05-24T15:09:14.612224,0.0,0.0,0.0
2025-05-24T15:09:16.858562,0.0,0.0,0.0
2025-05-24T15:09:17.110039,0.0,0.0,0.0
2025-05-24T15:09:18.362231,0.0,0.0,0.0
2025-05-24T15:09:22.604328,0.0,0.0,0.0
2025-05-24T15:09:24.101572,0.0,0.0,0.0
2025-05-24T15:09:25.600498,0.0,0.0,0.0
2025-05-24T15:09:26.343363,0.0,0.0,0.0
2025-05-24T15:09:27.846938,0.0,0.0,0.0
2025-05-24T15:09:29.844153,0.0,0.0,0.0
