Minutes,"Torq (N-m)",Km/h,Watts,Km,Cadence,Hrate,ID,"Altitude (m)"
0,0,6.4692,0,0,14,117,0,1452.8
0.016659999999999897,0,6.4692,35,0.0018,14,117,0,1453.2
0.03332999999999986,0,15.6852,178,0.00616,24,117,0,1453.2
0.04999999999999982,0,17.424,259,0.011,24,117,0,1453.4
0.06665999999999994,0,18.8352,259,0.016229999999999998,39,117,0,1453.6
0.0833299999999999,0,20.574,253,0.021939999999999998,45,117,0,1453.4
0.09999999999999987,0,22.104,257,0.028079999999999997,50,117,0,1453.6
0.11665999999999976,0,23.4612,266,0.0346,54,117,0,1453.6
0.13332999999999973,0,24.8796,256,0.04151,57,118,0,1453.8
0.1499999999999997,0,25.9668,254,0.04872,60,119,0,1453.6
0.16666000000000003,0,27.1512,257,0.05627,63,120,0,1453.8
0.18333,0,28.3032,260,0.06413,65,122,0,1453.8
0.19999999999999996,0,29.5524,249,0.07234,68,123,0,1454.2
0.21665999999999985,0,30.276,244,0.08075,70,123,0,1454
0.23332999999999982,0,31.2804,243,0.08944,72,124,0,1453.6
0.24999999999999978,0,32.2236,232,0.09839,75,125,0,1453.6
0.2666600000000001,0,33.0192,246,0.10756,77,125,0,1453.6
0.2833300000000001,0,33.8544,227,0.11696000000000001,79,125,0,1454
0.30000000000000004,0,34.7328,230,0.12661,81,125,0,1453.6
0.31665999999999994,0,35.424,239,0.13645000000000002,83,125,0,1454.2
0.3333299999999999,0,36.1404,223,0.14649,85,125,0,1453.8
0.34999999999999987,0,37.0188,231,0.15677,87,125,0,1454.2
0.36665999999999976,0,37.9368,224,0.16731000000000001,89,125,0,1453.6
0.3833299999999997,0,38.9016,231,0.17812,91,125,0,1453.4
0.3999999999999997,0,39.6216,227,0.18912,93,125,0,1453
0.41666000000000003,0,40.3704,219,0.20034000000000002,95,125,0,1453.2
0.43333,0,41.1444,222,0.21177,97,125,0,1453.4
0.44999999999999996,0,41.9544,208,0.22342,98,128,0,1453.4
