timestamp,power,instant_power,cadence
2025-06-13T19:35:55.703583,167.0,167.0,46.0
2025-06-13T19:35:56.447400,166.0,166.0,48.0
2025-06-13T19:35:56.952281,166.0,166.0,48.0
2025-06-13T19:35:57.206058,166.0,166.0,48.0
2025-06-13T19:35:58.451077,172.0,187.0,50.0
2025-06-13T19:35:58.699202,174.0,185.0,51.0
2025-06-13T19:35:59.199344,174.0,185.0,51.0
2025-06-13T19:35:59.449022,174.0,185.0,51.0
2025-06-13T19:35:59.698515,178.0,185.0,51.0
2025-06-13T19:36:00.703527,174.0,146.0,51.0
2025-06-13T19:36:00.947044,172.0,158.0,52.0
2025-06-13T19:36:01.945156,172.0,158.0,52.0
2025-06-13T19:36:02.944624,172.0,158.0,52.0
2025-06-13T19:36:03.193873,164.0,146.0,53.0
2025-06-13T19:36:04.193030,164.0,146.0,53.0
2025-06-13T19:36:05.447581,164.0,146.0,53.0
2025-06-13T19:36:05.691221,158.0,156.0,54.0
2025-06-13T19:36:06.439883,148.0,134.0,54.0
2025-06-13T19:36:06.690022,148.0,134.0,54.0
2025-06-13T19:36:07.689484,146.0,134.0,54.0
2025-06-13T19:36:08.437251,147.0,163.0,55.0
2025-06-13T19:36:08.687018,147.0,163.0,55.0
2025-06-13T19:36:08.936658,150.0,163.0,55.0
2025-06-13T19:36:09.935403,150.0,163.0,55.0
2025-06-13T19:36:10.185218,150.0,157.0,55.0
2025-06-13T19:36:10.435002,156.0,165.0,56.0
2025-06-13T19:36:11.184092,156.0,165.0,56.0
2025-06-13T19:36:12.432412,156.0,165.0,56.0
2025-06-13T19:36:12.682511,156.0,165.0,56.0
2025-06-13T19:36:12.932052,159.0,147.0,56.0
2025-06-13T19:36:13.681063,159.0,147.0,56.0
2025-06-13T19:36:14.679878,156.0,146.0,57.0
2025-06-13T19:36:14.929600,156.0,146.0,57.0
2025-06-13T19:36:15.179194,156.0,146.0,57.0
2025-06-13T19:36:15.428944,152.0,146.0,57.0
2025-06-13T19:36:15.678611,153.0,161.0,57.0
2025-06-13T19:36:17.176883,150.0,149.0,57.0
2025-06-13T19:36:17.426438,150.0,149.0,57.0
2025-06-13T19:36:17.676227,150.0,149.0,57.0
2025-06-13T19:36:17.925874,148.0,138.0,57.0
2025-06-13T19:36:19.423949,152.0,166.0,58.0
2025-06-13T19:36:19.673707,156.0,167.0,59.0
2025-06-13T19:36:19.923429,156.0,167.0,59.0
2025-06-13T19:36:20.173176,156.0,167.0,59.0
2025-06-13T19:36:20.422776,157.0,167.0,59.0
2025-06-13T19:36:20.672506,160.0,160.0,60.0
2025-06-13T19:36:21.671276,161.0,147.0,59.0
2025-06-13T19:36:22.420384,161.0,147.0,59.0
2025-06-13T19:36:22.670132,161.0,147.0,59.0
2025-06-13T19:36:22.919786,160.0,158.0,59.0
2025-06-13T19:36:24.173334,160.0,168.0,60.0
2025-06-13T19:36:24.417981,161.0,171.0,60.0
2025-06-13T19:36:24.917307,161.0,171.0,60.0
2025-06-13T19:36:25.167115,161.0,171.0,60.0
2025-06-13T19:36:26.415474,161.0,160.0,61.0
2025-06-13T19:36:27.411587,161.0,160.0,61.0
2025-06-13T19:36:27.664161,161.0,160.0,61.0
2025-06-13T19:36:28.662917,161.0,160.0,61.0
2025-06-13T19:36:28.912686,164.0,162.0,61.0
2025-06-13T19:36:29.162350,165.0,166.0,61.0
2025-06-13T19:36:29.911402,165.0,166.0,61.0
2025-06-13T19:36:31.159859,164.0,160.0,61.0
2025-06-13T19:36:31.908905,164.0,160.0,61.0
2025-06-13T19:36:32.158663,162.0,160.0,55.0
2025-06-13T19:36:33.407086,159.0,145.0,47.0
2025-06-13T19:36:34.410878,159.0,145.0,47.0
2025-06-13T19:36:34.660649,153.0,132.0,47.0
2025-06-13T19:36:35.654367,153.0,132.0,47.0
2025-06-13T19:36:35.904150,153.0,132.0,47.0
2025-06-13T19:36:36.153823,148.0,141.0,47.0
2025-06-13T19:36:36.653147,144.0,140.0,48.0
2025-06-13T19:36:36.902982,144.0,140.0,48.0
2025-06-13T19:36:38.151365,144.0,140.0,48.0
2025-06-13T19:36:38.401149,144.0,140.0,48.0
2025-06-13T19:36:38.650791,141.0,145.0,61.0
2025-06-13T19:36:40.398641,143.0,156.0,61.0
2025-06-13T19:36:40.648465,143.0,156.0,61.0
2025-06-13T19:36:40.898067,143.0,156.0,61.0
2025-06-13T19:36:41.147801,146.0,148.0,61.0
2025-06-13T19:36:41.647332,149.0,157.0,61.0
2025-06-13T19:36:42.646075,154.0,164.0,62.0
2025-06-13T19:36:43.395079,154.0,164.0,62.0
2025-06-13T19:36:43.644829,158.0,166.0,62.0
2025-06-13T19:36:45.142882,161.0,170.0,62.0
2025-06-13T19:36:45.392679,164.0,164.0,63.0
2025-06-13T19:36:45.642540,164.0,164.0,63.0
2025-06-13T19:36:45.892215,164.0,164.0,63.0
2025-06-13T19:36:46.141846,167.0,169.0,63.0
2025-06-13T19:36:47.390326,168.0,169.0,63.0
2025-06-13T19:36:48.139397,168.0,169.0,63.0
2025-06-13T19:36:48.389202,168.0,169.0,63.0
2025-06-13T19:36:48.638863,165.0,152.0,63.0
2025-06-13T19:36:49.637518,162.0,154.0,64.0
2025-06-13T19:36:49.887271,160.0,154.0,64.0
2025-06-13T19:36:50.636294,160.0,154.0,64.0
2025-06-13T19:36:50.886122,160.0,154.0,64.0
2025-06-13T19:36:52.134499,159.0,164.0,64.0
2025-06-13T19:36:52.633880,153.0,143.0,64.0
2025-06-13T19:36:53.133246,153.0,143.0,64.0
2025-06-13T19:36:53.383029,152.0,143.0,64.0
2025-06-13T19:36:54.381752,154.0,165.0,65.0
2025-06-13T19:36:55.130855,154.0,165.0,65.0
2025-06-13T19:36:55.380622,154.0,153.0,65.0
2025-06-13T19:36:56.629059,150.0,145.0,65.0
2025-06-13T19:36:57.378186,150.0,143.0,65.0
2025-06-13T19:36:57.627928,150.0,143.0,65.0
2025-06-13T19:36:57.877654,150.0,144.0,65.0
2025-06-13T19:36:59.126037,150.0,144.0,65.0
2025-06-13T19:36:59.874999,146.0,145.0,65.0
2025-06-13T19:37:00.124729,146.0,145.0,65.0
2025-06-13T19:37:01.373070,146.0,145.0,65.0
2025-06-13T19:37:01.622775,146.0,145.0,65.0
2025-06-13T19:37:01.872424,147.0,160.0,65.0
2025-06-13T19:37:02.371656,149.0,151.0,66.0
2025-06-13T19:37:02.621468,149.0,151.0,66.0
2025-06-13T19:37:03.620131,148.0,142.0,65.0
2025-06-13T19:37:03.869797,148.0,142.0,65.0
2025-06-13T19:37:04.119389,148.0,142.0,65.0
2025-06-13T19:37:04.369079,149.0,147.0,66.0
2025-06-13T19:37:05.867125,149.0,147.0,66.0
2025-06-13T19:37:06.366373,149.0,147.0,66.0
2025-06-13T19:37:06.616118,149.0,147.0,66.0
2025-06-13T19:37:06.865793,147.0,148.0,66.0
2025-06-13T19:37:08.114135,147.0,153.0,66.0
2025-06-13T19:37:08.613387,152.0,165.0,66.0
2025-06-13T19:37:08.863112,152.0,165.0,66.0
2025-06-13T19:37:09.112836,152.0,165.0,66.0
2025-06-13T19:37:09.362440,153.0,152.0,66.0
2025-06-13T19:37:10.361155,153.0,147.0,66.0
2025-06-13T19:37:11.110375,155.0,158.0,66.0
2025-06-13T19:37:11.359838,155.0,158.0,66.0
2025-06-13T19:37:11.604530,155.0,158.0,66.0
2025-06-13T19:37:12.608135,155.0,158.0,66.0
2025-06-13T19:37:12.862952,155.0,151.0,66.0
2025-06-13T19:37:13.107495,153.0,157.0,66.0
2025-06-13T19:37:13.856625,153.0,157.0,66.0
2025-06-13T19:37:14.855312,154.0,155.0,66.0
2025-06-13T19:37:15.104986,154.0,155.0,66.0
2025-06-13T19:37:15.354567,155.0,155.0,66.0
2025-06-13T19:37:15.604257,153.0,148.0,65.0
2025-06-13T19:37:17.102430,153.0,148.0,65.0
2025-06-13T19:37:17.351922,153.0,148.0,65.0
2025-06-13T19:37:18.350431,153.0,148.0,65.0
2025-06-13T19:37:19.598846,153.0,148.0,65.0
2025-06-13T19:37:19.848479,153.0,160.0,65.0
2025-06-13T19:37:20.098180,155.0,163.0,66.0
2025-06-13T19:37:21.845906,154.0,153.0,65.0
2025-06-13T19:37:22.095484,154.0,153.0,65.0
2025-06-13T19:37:22.345171,154.0,153.0,65.0
2025-06-13T19:37:22.594847,155.0,153.0,65.0
2025-06-13T19:37:22.844546,155.0,148.0,66.0
2025-06-13T19:37:24.092890,150.0,135.0,66.0
2025-06-13T19:37:24.592095,150.0,135.0,66.0
2025-06-13T19:37:24.841826,150.0,135.0,66.0
2025-06-13T19:37:25.091522,148.0,150.0,65.0
2025-06-13T19:37:26.339963,147.0,149.0,66.0
2025-06-13T19:37:27.088771,147.0,149.0,66.0
2025-06-13T19:37:27.338537,147.0,149.0,66.0
2025-06-13T19:37:28.586956,147.0,153.0,66.0
2025-06-13T19:37:28.836561,145.0,137.0,66.0
2025-06-13T19:37:29.585504,145.0,137.0,66.0
2025-06-13T19:37:30.833945,145.0,137.0,66.0
2025-06-13T19:37:31.083807,150.0,160.0,66.0
2025-06-13T19:37:31.583046,151.0,155.0,66.0
2025-06-13T19:37:32.082443,151.0,155.0,66.0
2025-06-13T19:37:33.081295,148.0,136.0,66.0
2025-06-13T19:37:33.331129,148.0,136.0,66.0
2025-06-13T19:37:33.580727,147.0,149.0,66.0
2025-06-13T19:37:34.329727,150.0,148.0,66.0
2025-06-13T19:37:35.583246,150.0,162.0,65.0
2025-06-13T19:37:35.828046,150.0,162.0,65.0
2025-06-13T19:37:36.077683,150.0,153.0,65.0
2025-06-13T19:37:36.826746,154.0,156.0,66.0
2025-06-13T19:37:37.825611,156.0,163.0,66.0
2025-06-13T19:37:38.324987,156.0,163.0,66.0
2025-06-13T19:37:38.574728,157.0,151.0,65.0
2025-06-13T19:37:40.072921,158.0,165.0,65.0
2025-06-13T19:37:40.322669,158.0,165.0,65.0
2025-06-13T19:37:40.572295,162.0,173.0,65.0
2025-06-13T19:37:41.321266,164.0,167.0,66.0
2025-06-13T19:37:42.574764,167.0,179.0,66.0
2025-06-13T19:37:42.819630,167.0,179.0,66.0
2025-06-13T19:37:43.069293,171.0,173.0,66.0
2025-06-13T19:37:44.817109,169.0,151.0,66.0
2025-06-13T19:37:45.316486,169.0,151.0,66.0
2025-06-13T19:37:45.566268,169.0,151.0,66.0
2025-06-13T19:37:45.815993,164.0,149.0,65.0
2025-06-13T19:37:47.064449,160.0,150.0,65.0
2025-06-13T19:37:47.563739,155.0,150.0,65.0
2025-06-13T19:37:48.063185,155.0,150.0,65.0
2025-06-13T19:37:48.312941,152.0,162.0,65.0
2025-06-13T19:37:49.561347,151.0,145.0,65.0
2025-06-13T19:37:50.060835,152.0,152.0,66.0
2025-06-13T19:37:50.310556,152.0,152.0,66.0
2025-06-13T19:37:50.560246,152.0,152.0,66.0
2025-06-13T19:37:50.809973,152.0,152.0,66.0
2025-06-13T19:37:51.803666,153.0,156.0,65.0
2025-06-13T19:37:52.058500,152.0,156.0,65.0
2025-06-13T19:37:52.807438,152.0,156.0,65.0
2025-06-13T19:37:54.056019,152.0,156.0,65.0
2025-06-13T19:37:54.305803,151.0,138.0,65.0
2025-06-13T19:37:54.555514,147.0,134.0,65.0
2025-06-13T19:37:55.304454,147.0,134.0,65.0
2025-06-13T19:37:56.557998,147.0,134.0,65.0
2025-06-13T19:37:56.802835,146.0,147.0,64.0
2025-06-13T19:37:57.302183,148.0,163.0,64.0
2025-06-13T19:37:57.801596,148.0,163.0,64.0
2025-06-13T19:37:58.805436,148.0,160.0,64.0
2025-06-13T19:37:59.050224,148.0,160.0,64.0
2025-06-13T19:37:59.299815,154.0,168.0,63.0
2025-06-13T19:38:00.048859,165.0,187.0,63.0
2025-06-13T19:38:01.302212,174.0,193.0,64.0
2025-06-13T19:38:01.796621,178.0,183.0,64.0
2025-06-13T19:38:03.544495,178.0,183.0,64.0
2025-06-13T19:38:03.794274,184.0,187.0,64.0
2025-06-13T19:38:04.543294,186.0,182.0,64.0
2025-06-13T19:38:04.793109,186.0,182.0,64.0
2025-06-13T19:38:05.791823,186.0,184.0,64.0
2025-06-13T19:38:06.041636,186.0,184.0,64.0
2025-06-13T19:38:06.291279,183.0,178.0,64.0
2025-06-13T19:38:08.288783,178.0,161.0,64.0
2025-06-13T19:38:08.538589,178.0,161.0,64.0
2025-06-13T19:38:08.788263,178.0,161.0,64.0
2025-06-13T19:38:09.037932,174.0,167.0,64.0
2025-06-13T19:38:10.536111,171.0,163.0,64.0
2025-06-13T19:38:11.035486,171.0,163.0,64.0
2025-06-13T19:38:11.285286,171.0,163.0,64.0
2025-06-13T19:38:11.534948,164.0,152.0,64.0
2025-06-13T19:38:11.784632,164.0,175.0,64.0
2025-06-13T19:38:12.783477,162.0,154.0,64.0
2025-06-13T19:38:13.532413,162.0,154.0,64.0
2025-06-13T19:38:13.782248,162.0,154.0,64.0
2025-06-13T19:38:14.031946,161.0,160.0,64.0
2025-06-13T19:38:15.280382,159.0,153.0,64.0
2025-06-13T19:38:15.530161,158.0,147.0,64.0
2025-06-13T19:38:16.029422,158.0,147.0,64.0
2025-06-13T19:38:16.279268,158.0,147.0,64.0
2025-06-13T19:38:16.528939,154.0,154.0,64.0
2025-06-13T19:38:17.527651,153.0,152.0,64.0
2025-06-13T19:38:18.276711,153.0,158.0,63.0
2025-06-13T19:38:18.526526,153.0,158.0,63.0
2025-06-13T19:38:18.776289,153.0,158.0,63.0
2025-06-13T19:38:19.774999,153.0,158.0,63.0
2025-06-13T19:38:20.024733,153.0,156.0,63.0
2025-06-13T19:38:21.023425,153.0,156.0,63.0
2025-06-13T19:38:22.271966,153.0,156.0,63.0
2025-06-13T19:38:22.521722,159.0,175.0,63.0
2025-06-13T19:38:22.771400,155.0,135.0,63.0
2025-06-13T19:38:23.520402,155.0,135.0,63.0
2025-06-13T19:38:24.519263,156.0,155.0,63.0
2025-06-13T19:38:24.769054,156.0,155.0,63.0
2025-06-13T19:38:25.018718,157.0,162.0,63.0
2025-06-13T19:38:25.517978,162.0,182.0,63.0
2025-06-13T19:38:26.766571,162.0,182.0,63.0
